movie_id,title,year,runtime,vote_average,vote_count,budget,revenue,original_language,decade
100,"Lock, Stock and Two Smoking Barrels",1998,105,8.097,7279,1350000.0,28356188.0,en,1990
10014,A Nightmare on Elm Street Part 2: Freddy's Revenge,1985,87,5.8,2141,3000000.0,30000121.0,en,1980
10020,Beauty and the Beast,1991,84,7.726,10772,25000000.0,424967620.0,en,1990
100402,Captain America: The Winter Soldier,2014,136,7.655,20180,170000000.0,714766572.0,en,2010
10072,A Nightmare on Elm Street 3: Dream Warriors,1987,96,6.717,2065,4450000.0,44793222.0,en,1980
101,Léon: The Professional,1994,111,8.294,16277,16000000.0,20330788.0,fr,1990
10110,Empire of the Sun,1987,153,7.516,2162,35000000.0,66700000.0,en,1980
10112,The Aristocats,1970,78,7.304,5409,4000000.0,191000000.0,en,1970
101299,The Hunger Games: Catching Fire,2013,146,7.4,18582,130000000.0,865011746.0,en,2010
10137,Stuart Little,1999,84,6.082,4699,133000000.0,300135367.0,en,1990
10138,Iron Man 2,2010,124,6.855,22579,200000000.0,623933331.0,en,2010
10144,The Little Mermaid,1989,83,7.352,8470,40000000.0,211343479.0,en,1980
10157,Police Academy 2: Their First Assignment,1985,87,6.099,1748,7600000.0,55600000.0,en,1980
1018,Mulholland Drive,2001,147,7.799,7137,15000000.0,20289986.0,en,2000
10191,How to Train Your Dragon,2010,98,7.864,14523,165000000.0,495141736.0,en,2010
10192,Shrek Forever After,2010,93,6.409,8040,165000000.0,752600867.0,en,2010
10193,Toy Story 3,2010,103,7.813,15974,200000000.0,1067316101.0,en,2010
10195,Thor,2011,115,6.771,22512,150000000.0,449326618.0,en,2010
10201,Yes Man,2008,104,6.693,7469,70000000.0,223200000.0,en,2000
10227,PlayTime,1967,115,7.7,677,,,fr,1960
10238,Cries and Whispers,1972,95,7.9,787,400000.0,,sv,1970
102382,The Amazing Spider-Man 2,2014,141,6.548,14422,200000000.0,716934779.0,en,2010
10242,What Ever Happened to Baby Jane?,1962,135,7.895,1175,980000.0,,en,1960
10243,The Flight of the Phoenix,1965,142,7.225,376,5355000.0,,en,1960
10246,Porky's,1981,94,6.407,979,4000000.0,159989673.0,en,1980
102651,Maleficent,2014,97,7.088,13821,180000000.0,758539785.0,en,2010
102899,Ant-Man,2015,117,7.067,21006,130000000.0,519311965.0,en,2010
103,Taxi Driver,1976,114,8.124,13588,1900000.0,28579636.0,en,1970
10322,Being There,1979,130,7.6,1143,,30177511.0,en,1970
10331,Night of the Living Dead,1968,96,7.607,2775,114000.0,30236452.0,en,1960
10363,Purple Noon,1960,118,7.6,608,,,fr,1960
10386,The Iron Giant,1999,86,7.961,6255,50000000.0,23300000.0,en,1990
1040,The Leopard,1963,186,7.718,960,,,it,1960
10439,Hocus Pocus,1993,96,7.04,3328,28000000.0,51663767.0,en,1990
10489,Cujo,1983,93,6.179,1147,5000000.0,21200000.0,en,1980
105,Back to the Future,1985,116,8.327,22048,19000000.0,381109762.0,en,1980
1051,The French Connection,1971,104,7.496,2162,1800000.0,41200000.0,en,1970
10514,The Andromeda Strain,1971,131,7.054,813,6500000.0,12376563.0,en,1970
10515,Castle in the Sky,1986,125,7.97,4731,3000000.0,5228752.0,ja,1980
10518,Marathon Man,1976,126,7.2,1241,6500000.0,21709020.0,en,1970
1052,Blow-Up,1966,111,7.317,1381,1800000.0,,en,1960
10527,Madagascar: Escape 2 Africa,2008,89,6.528,7501,150000000.0,603900354.0,en,2000
10528,Sherlock Holmes,2009,129,7.222,14885,90000000.0,524028679.0,en,2000
10530,Pocahontas,1995,81,6.915,6125,55000000.0,346079773.0,en,1990
10536,The Italian Job,1969,100,6.933,876,3000000.0,,en,1960
10537,The Doors,1991,140,7.107,1622,38000000.0,34416893.0,en,1990
10545,The Hunchback of Notre Dame,1996,91,7.133,5412,100000000.0,325300000.0,en,1990
10585,Child's Play,1988,87,6.764,3410,9000000.0,44196684.0,en,1980
106,Predator,1987,107,7.573,9306,15000000.0,98267558.0,en,1980
10625,Mean Girls,2004,97,7.2,9551,17000000.0,130195052.0,en,2000
10633,In the Heat of the Night,1967,109,7.677,1261,2000000.0,27379978.0,en,1960
10648,Magnum Force,1973,124,7.114,1221,,39768000.0,en,1970
10649,The Enforcer,1976,96,6.722,999,9000000.0,46236000.0,en,1970
10650,Sudden Impact,1983,117,6.549,1020,22000000.0,150000000.0,en,1980
106646,The Wolf of Wall Street,2013,180,8.028,26182,100000000.0,407038432.0,en,2010
10669,Deliverance,1972,109,7.316,1831,2000000.0,46122355.0,en,1970
10671,Airport,1970,137,6.473,455,10000000.0,100489151.0,en,1970
10673,Wall Street,1987,126,7.165,2280,15000000.0,43900000.0,en,1980
10674,Mulan,1998,88,7.905,10546,90000000.0,304320254.0,en,1990
10676,Halloween III: Season of the Witch,1982,98,5.24,1561,2500000.0,14402425.0,en,1980
10681,WALL·E,2008,98,8.118,20536,180000000.0,521311860.0,en,2000
107,Snatch,2000,103,7.827,10100,100000000.0,83557872.0,en,2000
10730,King Kong,1976,134,6.3,931,23000000.0,90614445.0,en,1970
10734,Escape from Alcatraz,1979,113,7.505,3216,8000000.0,43004381.0,en,1970
10747,The Outlaw Josey Wales,1976,135,7.5,1311,3700000.0,31800000.0,en,1970
10764,Quantum of Solace,2008,106,6.339,8638,200000000.0,589593688.0,en,2000
10766,Damien - Omen II,1978,107,6.416,832,6800000.0,26518355.0,en,1970
10772,Django,1966,93,7.2,1012,,17277.0,it,1960
10774,Network,1976,122,7.8,2059,3800000.0,23700000.0,en,1970
10776,Little Shop of Horrors,1986,94,6.979,1655,25000000.0,53964308.0,en,1980
10784,Cabaret,1972,124,7.427,991,4600000.0,42800000.0,en,1970
10794,The Party,1968,99,7.297,870,1500000.0,2900000.0,en,1960
10803,Logan's Run,1976,118,6.62,1054,9000000.0,25000000.0,en,1970
10830,Matilda,1996,98,7.18,4863,36000000.0,33500000.0,en,1990
10843,After Hours,1985,97,7.49,1779,4500000.0,10609321.0,en,1980
1089,Point Break,1991,122,7.154,4046,24000000.0,83531958.0,en,1990
10890,Stripes,1981,106,6.565,1049,10000000.0,85297000.0,en,1980
1091,The Thing,1982,109,8.1,8074,15000000.0,19629760.0,en,1980
10911,The Guns of Navarone,1961,160,7.294,881,6000000.0,28900000.0,en,1960
10925,The Return of the Living Dead,1985,91,7.2,2322,4000000.0,14241310.0,en,1980
109445,Frozen,2013,102,7.25,17706,150000000.0,1274219009.0,en,2010
10948,The Fox and the Hound,1981,82,7.165,3541,12000000.0,29800000.0,en,1980
10999,Commando,1985,90,6.706,3186,10000000.0,57500000.0,en,1980
11,Star Wars,1977,121,8.206,22552,11000000.0,775398007.0,en,1970
11005,Awakenings,1990,120,7.785,2902,31000000.0,52096475.0,en,1990
11006,Smokey and the Bandit,1977,96,7.0,822,4300000.0,126700000.0,en,1970
11009,Saturday Night Fever,1977,118,6.736,2106,3500000.0,237113184.0,en,1970
11020,Picnic at Hanging Rock,1975,107,7.2,894,460000.0,5125000.0,en,1970
1103,Escape from New York,1981,99,7.05,3564,6000000.0,50244700.0,en,1980
11031,This Is Spinal Tap,1984,82,7.404,1655,2500000.0,6051884.0,en,1980
11033,Dressed to Kill,1980,105,6.958,1129,6500000.0,31899000.0,en,1980
11036,The Notebook,2004,123,7.891,12690,29000000.0,115600000.0,en,2000
11040,Little Big Man,1970,139,7.442,727,15000000.0,31559552.0,en,1970
11046,Where Eagles Dare,1968,155,7.502,1004,7700000.0,21000000.0,en,1960
11047,Asterix the Gaul,1967,68,6.5,812,,1325312.0,fr,1960
11072,Blazing Saddles,1974,93,7.245,2107,2600000.0,119500000.0,en,1970
111,Scarface,1983,170,8.155,13211,25000000.0,66023329.0,en,1980
11113,My Fair Lady,1964,173,7.496,1446,17000000.0,72661442.0,en,1960
11114,Pete's Dragon,1977,128,6.309,725,10000000.0,,en,1970
11153,National Lampoon's Vacation,1983,99,7.104,1762,15000000.0,61418063.0,en,1980
11163,Satyricon,1969,129,6.698,364,3000000.0,,it,1960
11165,Tora! Tora! Tora!,1970,144,7.175,608,25485000.0,37150000.0,en,1970
11167,Peeping Tom,1960,101,7.5,914,150000.0,83957.0,en,1960
11183,French Fried Vacation,1978,105,6.599,954,,,fr,1970
11187,Child's Play 3,1991,90,5.901,1772,13000000.0,20560255.0,en,1990
11202,Patton,1970,172,7.462,1228,12000000.0,89800000.0,en,1970
11206,Wait Until Dark,1967,108,7.3,603,4000000.0,11000000.0,en,1960
11216,Cinema Paradiso,1988,124,8.43,4895,5000000.0,35962062.0,it,1980
11230,Drunken Master,1978,111,7.382,1142,,16483650.0,cn,1970
1124,The Prestige,2006,130,8.21,17815,40000000.0,109676311.0,en,2000
11281,Halloween II,1981,92,6.59,2278,2500000.0,25533818.0,en,1980
11302,Bananas,1971,82,6.673,834,2000000.0,11833696.0,en,1970
11319,The Rescuers,1977,78,6.791,2702,7500000.0,169015869.0,en,1970
11321,Seven Pounds,2008,123,7.601,7309,55000000.0,168167691.0,en,2000
11324,Shutter Island,2010,138,8.2,26106,80000000.0,294804195.0,en,2010
11327,Midnight Express,1978,121,7.445,1915,2300000.0,35000000.0,en,1970
11336,The Dead Zone,1983,103,7.009,1853,10000000.0,20766616.0,en,1980
11349,Cape Fear,1962,106,7.458,642,35000000.0,103000000.0,en,1960
11356,The Odd Couple,1968,106,7.417,658,1200000.0,44527234.0,en,1960
11357,Halloween 4: The Return of Michael Myers,1988,88,6.171,2080,5000000.0,17768757.0,en,1980
114,Pretty Woman,1990,120,7.446,9064,14000000.0,463406268.0,en,1990
11416,The Mission,1986,125,7.4,1566,24500000.0,17200000.0,en,1980
11449,The Amityville Horror,1979,118,6.28,1054,4700000.0,86432488.0,en,1970
11463,Battle of Britain,1969,132,6.843,354,12000000.0,,en,1960
11474,The Warriors,1979,94,7.681,2411,4000000.0,22490039.0,en,1970
11481,Repulsion,1965,105,7.367,1118,300000.0,3100000.0,en,1960
11482,The Tenant,1976,126,7.6,1248,,5100000.0,en,1970
11484,Rollerball,1975,125,6.288,623,6000000.0,30000000.0,en,1970
11485,Take the Money and Run,1969,85,7.133,799,1530000.0,6080000.0,en,1960
115,The Big Lebowski,1998,117,7.835,12311,15000000.0,47010480.0,en,1990
11527,Excalibur,1981,141,7.0,1169,11000000.0,35000000.0,en,1980
11533,Jason and the Argonauts,1963,104,7.174,706,3000000.0,2100000.0,en,1960
11536,The Misfits,1961,124,6.979,438,4000000.0,8200000.0,en,1960
11542,Altered States,1980,103,6.716,776,15000000.0,19853892.0,en,1980
11544,Lilo & Stitch,2002,85,7.562,7155,80000000.0,273144151.0,en,2000
11575,The Great Race,1965,160,7.094,378,12000000.0,25300000.0,en,1960
11576,"It's a Mad, Mad, Mad, Mad World",1963,192,6.982,699,9400000.0,60000000.0,en,1960
11586,Exorcist II: The Heretic,1977,118,4.543,805,14000000.0,30749142.0,en,1970
11589,Kelly's Heroes,1970,144,7.382,831,4000000.0,5200000.0,en,1970
11602,Through a Glass Darkly,1961,91,7.8,545,,8939.0,sv,1960
11610,"Play It Again, Sam",1972,85,7.464,654,,,en,1970
11621,Porco Rosso,1992,93,7.797,3757,9200000.0,44600000.0,ja,1990
11624,Everything You Always Wanted to Know About Sex *But Were Afraid to Ask,1972,88,6.526,1005,2000000.0,18016290.0,en,1970
11631,Mamma Mia!,2008,108,6.964,7076,52000000.0,609841637.0,en,2000
11639,The Dark Crystal,1982,93,7.1,1280,15000000.0,44626631.0,en,1980
11644,Blow Out,1981,108,7.352,1701,18000000.0,12000000.0,en,1980
11645,Ran,1985,160,8.0,1852,12000000.0,23334156.0,ja,1980
11656,The Virgin Spring,1960,90,7.848,683,,700000.0,sv,1960
11657,Le Cercle Rouge,1970,140,7.605,735,,,fr,1970
11674,101 Dalmatians,1996,103,5.947,3676,54000000.0,320689294.0,en,1990
11686,Love and Death,1975,85,7.467,979,3000000.0,20173742.0,en,1970
11688,The Emperor's New Groove,2000,78,7.565,7371,100000000.0,169327687.0,en,2000
11689,Crime Busters,1977,115,7.001,723,,,it,1970
11690,Bloodsport,1988,92,7.062,2208,1500000.0,63500000.0,en,1980
11697,The Man Who Shot Liberty Valance,1962,123,7.824,1307,3200000.0,8000000.0,en,1960
117,The Untouchables,1987,119,7.757,6235,25000000.0,76270454.0,en,1980
11708,Chitty Chitty Bang Bang,1968,144,6.8,750,10000000.0,7500445.0,en,1960
11712,Sanjuro,1962,96,7.933,731,,,ja,1960
11713,Fist of Fury,1972,108,7.226,1091,100000.0,100000000.0,zh,1970
11772,The Haunting,1963,112,7.1,726,1050000.0,1020000.0,en,1960
11773,Village of the Damned,1960,77,7.2,503,200000.0,2175000.0,en,1960
11778,The Deer Hunter,1978,183,7.968,4306,15000000.0,49000000.0,en,1970
118,Charlie and the Chocolate Factory,2005,115,7.039,16234,150000000.0,475000000.0,en,2000
11806,Beethoven,1992,87,5.837,2260,,147214049.0,en,1990
11829,Trinity Is Still My Name,1971,118,7.4,1018,,2100000.0,it,1970
118340,Guardians of the Galaxy,2014,121,7.907,29955,170000000.0,772776600.0,en,2010
11837,Watership Down,1978,92,7.206,715,1000000.0,3713768.0,en,1970
11843,The Return of the Pink Panther,1975,113,6.8,697,5000000.0,41833347.0,en,1970
11850,Invasion of the Body Snatchers,1978,116,7.2,1353,3500000.0,24946533.0,en,1970
11878,Yojimbo,1961,110,8.1,1714,,,ja,1960
11886,Robin Hood,1973,83,7.31,4686,5000000.0,33000000.0,en,1970
11901,High Plains Drifter,1973,106,7.327,1359,5500000.0,15700000.0,en,1970
11906,Suspiria,1977,99,7.47,3215,,2900000.0,it,1970
11913,The Gendarme Takes Off,1970,90,6.339,557,,,fr,1970
11916,Two Mules for Sister Sara,1970,114,6.9,685,2500000.0,5050000.0,en,1970
11943,Jeremiah Johnson,1972,108,7.307,699,3100000.0,44700000.0,en,1970
11953,Kagemusha,1980,180,7.8,744,6000000.0,4000000.0,ja,1980
11963,Three Days of the Condor,1975,117,7.276,1382,7800000.0,41509797.0,en,1970
11969,Tombstone,1993,130,7.6,2486,25000000.0,73205065.0,en,1990
11970,Hercules,1997,93,7.498,8006,85000000.0,252712101.0,en,1990
11977,Caddyshack,1980,98,6.592,1315,6000000.0,39846344.0,en,1980
12,Finding Nemo,2003,100,7.82,20722,94000000.0,940335536.0,en,2000
120,The Lord of the Rings: The Fellowship of the Ring,2001,179,8.439,27935,93000000.0,871368364.0,en,2000
120467,The Grand Budapest Hotel,2014,100,8.026,16269,30000000.0,174600318.0,en,2010
121,The Lord of the Rings: The Two Towers,2002,179,8.424,24213,79000000.0,926287400.0,en,2000
12101,Soylent Green,1973,97,6.931,1446,,3600000.0,en,1970
12102,Kramer vs. Kramer,1979,105,7.569,2492,8000000.0,106260000.0,en,1970
12104,Pink Floyd: The Wall,1982,95,7.937,1674,12000000.0,22244207.0,en,1980
12105,Yellow Submarine,1968,90,7.216,558,250000.0,1273261.0,en,1960
1213,The Talented Mr. Ripley,1999,140,7.197,4195,40000000.0,128798265.0,en,1990
12144,The Land Before Time,1988,69,7.156,2781,12500000.0,84704291.0,en,1980
12155,Alice in Wonderland,2010,108,6.6,14922,200000000.0,1025467110.0,en,2010
122,The Lord of the Rings: The Return of the King,2003,201,8.502,26933,94000000.0,1118888979.0,en,2000
12208,Casino Royale,1967,131,5.3,835,12000000.0,41744718.0,en,1960
12230,One Hundred and One Dalmatians,1961,79,7.2,6710,3600000.0,303000000.0,en,1960
12262,The Hills Have Eyes,1977,90,6.163,1015,350000.0,25000000.0,en,1970
12268,The Pink Panther Strikes Again,1976,103,6.873,632,6000000.0,33833201.0,en,1970
122917,The Hobbit: The Battle of the Five Armies,2014,144,7.339,15526,250000000.0,956019788.0,en,2010
123,The Lord of the Rings,1978,132,6.59,1063,4000000.0,30477175.0,en,1970
12335,Bedknobs and Broomsticks,1971,117,7.043,1038,20000000.0,17900000.0,en,1970
12405,Slumdog Millionaire,2008,121,7.731,11440,15000000.0,378400000.0,en,2000
12444,Harry Potter and the Deathly Hallows: Part 1,2010,146,7.735,20563,250000000.0,954305868.0,en,2010
12445,Harry Potter and the Deathly Hallows: Part 2,2011,130,8.081,22181,125000000.0,1341511219.0,en,2010
12477,Grave of the Fireflies,1988,89,8.4,6635,3700000.0,842132.0,ja,1980
12481,The Big Boss,1971,99,7.062,857,100000.0,,zh,1970
12491,Accattone,1961,117,7.716,522,,,it,1960
12493,High and Low,1963,142,8.365,1155,250000.0,,ja,1960
1250,Ghost Rider,2007,114,5.616,6553,110000000.0,228738393.0,en,2000
1271,300,2007,117,7.207,14890,65000000.0,456082343.0,en,2000
127380,Finding Dory,2016,97,7.042,12737,200000000.0,1029266989.0,en,2010
127585,X-Men: Days of Future Past,2014,132,7.534,16410,250000000.0,748045700.0,en,2010
12761,Autumn Sonata,1978,93,7.959,715,,,sv,1970
128,Princess Mononoke,1997,134,8.322,9128,23500000.0,176506186.0,ja,1990
129,Spirited Away,2001,125,8.534,18597,19000000.0,274925095.0,ja,2000
13,Forrest Gump,1994,142,8.464,30056,55000000.0,677387716.0,en,1990
13041,El Topo,1970,125,7.056,670,400000.0,,es,1970
131631,The Hunger Games: Mockingjay - Part 1,2014,123,6.817,16839,125000000.0,755356711.0,en,2010
131634,The Hunger Games: Mockingjay - Part 2,2015,137,6.902,13449,160000000.0,653428261.0,en,2010
13183,Watchmen,2009,163,7.355,10112,130000000.0,185258983.0,en,2000
13187,A Charlie Brown Christmas,1965,25,7.677,790,96000.0,,en,1960
13223,Gran Torino,2008,116,7.991,11674,33000000.0,270000000.0,en,2000
13282,Death Race 2000,1975,80,6.2,575,300000.0,8000000.0,en,1970
13333,Game of Death,1978,101,6.4,744,850000.0,50000000.0,cn,1970
13342,Fast Times at Ridgemont High,1982,90,6.803,1391,4500000.0,27100000.0,en,1980
13353,"It's the Great Pumpkin, Charlie Brown",1966,25,7.493,455,,,en,1960
13377,How the Grinch Stole Christmas!,1966,25,7.5,1146,315000.0,,en,1960
13382,Rudolph the Red-Nosed Reindeer,1964,52,7.4,656,,,en,1960
13384,Kes,1970,111,7.42,448,,,en,1970
134,"O Brother, Where Art Thou?",2000,107,7.325,4662,26000000.0,71877090.0,en,2000
13448,Angels & Demons,2009,139,6.723,7395,150000000.0,485930816.0,en,2000
13475,Star Trek,2009,127,7.436,10589,150000000.0,386839614.0,en,2000
135397,Jurassic World,2015,124,6.703,21726,150000000.0,1671537444.0,en,2010
13550,The Changeling,1980,107,6.971,733,7600000.0,12000000.0,en,1980
1359,American Psycho,2000,102,7.401,12463,7000000.0,34269748.0,en,2000
13597,Labyrinth,1986,101,7.3,2785,25000000.0,12729917.0,en,1980
1366,Rocky,1976,120,7.8,8737,1000000.0,117253345.0,en,1970
1367,Rocky II,1979,119,7.302,4874,7000000.0,200182160.0,en,1970
13675,Frosty the Snowman,1969,25,6.932,392,,,en,1960
1368,First Blood,1982,93,7.511,6968,15000000.0,125212904.0,en,1980
1369,Rambo: First Blood Part II,1985,96,6.7,4375,44000000.0,300400432.0,en,1980
137,Groundhog Day,1993,101,7.634,9005,14600000.0,71108778.0,en,1990
1370,Rambo III,1988,102,6.205,3523,63000000.0,189015611.0,en,1980
1371,Rocky III,1982,100,6.9,4553,17000000.0,125052898.0,en,1980
137113,Edge of Tomorrow,2014,114,7.642,15258,178000000.0,370541256.0,en,2010
1372,Blood Diamond,2006,143,7.562,8424,100000000.0,171720398.0,en,2000
1374,Rocky IV,1985,91,7.099,4883,31000000.0,300473716.0,en,1980
1375,Rocky V,1990,104,5.782,3503,42000000.0,119946358.0,en,1990
13804,Fast & Furious,2009,107,6.69,7894,85000000.0,363164265.0,en,2000
138843,The Conjuring,2013,112,7.541,12870,13000000.0,321293998.0,en,2010
13939,Death Wish,1974,93,6.927,964,3000000.0,76600000.0,en,1970
1396,Mirror,1975,107,7.953,1102,825000.0,124367.0,ru,1970
1398,Stalker,1979,162,8.087,2536,120000.0,,ru,1970
14,American Beauty,1999,122,7.998,13176,15000000.0,356296601.0,en,1990
1402,The Pursuit of Happyness,2006,117,7.886,10710,55000000.0,307077295.0,en,2000
14030,"Hello, Dolly!",1969,148,7.0,393,24000000.0,33208099.0,en,1960
140607,Star Wars: The Force Awakens,2015,136,7.248,20688,245000000.0,2068223624.0,en,2010
141,Donnie Darko,2001,114,7.762,13545,4500000.0,7500000.0,en,2000
1410,Dark Star,1974,83,5.995,657,60000.0,,en,1970
141052,Justice League,2017,120,6.07,13777,300000000.0,661326987.0,en,2010
14136,The Love Bug,1968,108,6.567,652,,51264022.0,en,1960
14160,Up,2009,96,7.961,21855,175000000.0,735103954.0,en,2000
14161,2012,2009,158,5.889,12859,200000000.0,791217826.0,en,2000
1417,Pan's Labyrinth,2006,118,7.766,11580,19000000.0,83258226.0,es,2000
142,Brokeback Mountain,2005,134,7.8,7632,14000000.0,178043761.0,en,2000
1422,The Departed,2006,151,8.16,16398,90000000.0,291465000.0,en,2000
14257,Delusions of Grandeur,1971,108,7.401,745,,,fr,1970
14433,Zulu,1964,138,7.4,574,1720000.0,8000000.0,en,1960
14537,Harakiri,1962,135,8.442,1241,,,ja,1960
14574,The Boy in the Striped Pyjamas,2008,94,7.823,7742,12500000.0,20416563.0,en,2000
146233,Prisoners,2013,153,8.106,13257,46000000.0,122127446.0,en,2010
14811,Fiddler on the Roof,1971,181,7.739,654,9000000.0,83304330.0,en,1970
14813,Mickey's Christmas Carol,1983,25,7.669,994,3000000.0,21000000.0,en,1980
14831,Help!,1965,92,6.9,353,1500000.0,,en,1960
14836,Coraline,2009,100,7.924,9184,60000000.0,185860104.0,en,2000
149,Akira,1988,124,7.937,4857,5700000.0,49000000.0,ja,1980
150,48 Hrs.,1982,96,6.682,1746,12000000.0,78868508.0,en,1980
150540,Inside Out,2015,95,7.908,23652,175000000.0,857611174.0,en,2010
15121,The Sound of Music,1965,174,7.731,3664,8200000.0,286214286.0,en,1960
15144,Sixteen Candles,1984,93,6.754,2232,6500000.0,23686027.0,en,1980
15196,Clue,1985,94,7.209,1993,15000000.0,14647963.0,en,1980
152,Star Trek: The Motion Picture,1979,131,6.482,1959,44000000.0,139346243.0,en,1970
15247,The Ipcress File,1965,109,6.822,353,,,en,1960
152601,Her,2013,126,7.836,15438,23000000.0,47351251.0,en,2010
153,Lost in Translation,2003,102,7.381,8186,4000000.0,119723856.0,en,2000
15371,The Castle of Cagliostro,1979,102,7.507,1153,7202188.0,8194857.0,ja,1970
15383,Army of Shadows,1969,145,7.9,760,,906133.0,fr,1960
154,Star Trek II: The Wrath of Khan,1982,113,7.448,2160,12000000.0,96594943.0,en,1980
1541,Thelma & Louise,1991,130,7.6,3923,16000000.0,45361000.0,en,1990
1547,The Lost Boys,1987,97,7.1,2335,8500000.0,32222567.0,en,1980
155,The Dark Knight,2008,152,8.533,36202,185000000.0,1004558444.0,en,2000
15516,The Last House on the Left,1972,84,6.028,797,90000.0,,en,1970
1572,Die Hard: With a Vengeance,1995,128,7.284,6743,90000000.0,366101666.0,en,1990
1573,Die Hard 2,1990,124,6.971,6482,70000000.0,240031094.0,en,1990
157336,Interstellar,2014,169,8.483,40480,165000000.0,746606706.0,en,2010
157350,Divergent,2014,140,6.903,13579,85000000.0,288885818.0,en,2010
1576,Resident Evil,2002,100,6.668,7026,33000000.0,102984862.0,en,2000
1578,Raging Bull,1980,129,7.899,4817,18000000.0,23380203.0,en,1980
1579,Apocalypto,2006,138,7.653,6520,40000000.0,120654337.0,en,2000
1584,The School of Rock,2003,110,7.086,6256,35000000.0,131098967.0,en,2000
1587,What's Eating Gilbert Grape,1993,118,7.66,4332,11000000.0,10000000.0,en,1990
1592,Primal Fear,1996,130,7.657,4029,30000000.0,102616183.0,en,1990
1593,Night at the Museum,2006,108,6.6,11051,110000000.0,574480841.0,en,2000
1594,A Shot in the Dark,1964,102,7.18,663,,12368234.0,en,1960
15969,The Return of Jafar,1994,69,6.236,3466,3500000.0,,en,1990
1597,Meet the Parents,2000,108,6.7,6466,55000000.0,330444045.0,en,2000
1598,Cape Fear,1991,128,7.265,3943,35000000.0,182300000.0,en,1990
1607,A Bronx Tale,1993,121,7.9,2931,22000000.0,17287898.0,en,1990
161,Ocean's Eleven,2001,116,7.463,12694,85000000.0,450717150.0,en,2000
162,Edward Scissorhands,1990,105,7.721,13886,20000000.0,86024005.0,en,1990
1621,Trading Places,1983,116,7.231,3702,15000000.0,90404800.0,en,1980
1624,Liar Liar,1997,86,6.715,6297,45000000.0,302710615.0,en,1990
1626,Vivre Sa Vie,1962,84,7.7,707,64000.0,24517.0,fr,1960
1628,Jules and Jim,1962,106,7.543,1060,,,fr,1960
163,Ocean's Twelve,2004,125,6.567,7996,110000000.0,362744280.0,en,2000
16306,Fantastic Planet,1973,72,7.635,1115,,,fr,1970
16307,The Wicker Man,1973,93,7.333,1669,810000.0,885371.0,en,1970
1635,The Island,2005,136,6.698,5943,126000000.0,162949164.0,en,2000
1637,Speed,1994,116,7.157,6932,30000000.0,350448145.0,en,1990
16372,The Innocents,1961,100,7.5,679,430000.0,1200000.0,en,1960
164,Breakfast at Tiffany's,1961,115,7.6,4516,2500000.0,9500000.0,en,1960
1643,Last Tango in Paris,1972,129,6.899,1354,1250000.0,36182181.0,it,1970
1645,A Time to Kill,1996,149,7.393,3023,40000000.0,152266007.0,en,1990
1648,Bill & Ted's Excellent Adventure,1989,90,6.846,2132,10000000.0,40510984.0,en,1980
165,Back to the Future Part II,1989,108,7.8,14076,40000000.0,332000000.0,en,1980
1654,The Dirty Dozen,1967,149,7.593,1340,5400000.0,45300000.0,en,1960
166,The Party,1980,110,6.597,1222,,,fr,1980
16642,Days of Heaven,1978,94,7.479,1192,3000000.0,3700000.0,en,1970
166426,Pirates of the Caribbean: Dead Men Tell No Tales,2017,129,6.7,12929,230000000.0,795922298.0,en,2010
16672,Woman in the Dunes,1964,147,8.205,525,,,ja,1960
1669,The Hunt for Red October,1990,135,7.4,3669,30000000.0,200512643.0,en,1990
168,Star Trek IV: The Voyage Home,1986,118,7.179,1675,21000000.0,133000000.0,en,1980
168259,Furious 7,2015,138,7.216,11381,190000000.0,1515400000.0,en,2010
1685,Beneath the Planet of the Apes,1970,95,6.145,1492,3000000.0,18999718.0,en,1970
16859,Kiki's Delivery Service,1989,103,7.8,4644,6900000.0,4493017.0,ja,1980
16869,Inglourious Basterds,2009,153,8.2,24451,70000000.0,321457747.0,en,2000
1687,Escape from the Planet of the Apes,1971,98,6.379,1250,2500000.0,12348905.0,en,1970
1688,Conquest of the Planet of the Apes,1972,88,6.155,1105,1700000.0,9700000.0,en,1970
169,Predator 2,1990,108,6.308,3893,35000000.0,57120318.0,en,1990
16938,Black Christmas,1974,98,6.965,956,686000.0,4000000.0,en,1970
1694,Re-Animator,1985,86,7.054,1697,900000.0,2027771.0,en,1980
170,28 Days Later,2002,113,7.245,8655,8000000.0,82784517.0,en,2000
1700,Misery,1990,107,7.755,5311,20000000.0,61300000.0,en,1990
1705,Battle for the Planet of the Apes,1973,93,5.682,1079,1700000.0,8844595.0,en,1970
1714,Fahrenheit 451,1966,113,7.11,1087,1500000.0,2000000.0,en,1960
1724,The Incredible Hulk,2008,114,6.248,12849,150000000.0,264770996.0,en,2000
1725,West Side Story,1961,153,7.222,2057,6000000.0,43700000.0,en,1960
1726,Iron Man,2008,126,7.663,28388,140000000.0,585174222.0,en,2000
17295,The Battle of Algiers,1966,122,7.892,905,800000.0,964028.0,it,1960
1734,The Mummy Returns,2001,130,6.412,7780,98000000.0,443280904.0,en,2000
17360,Escape to Victory,1981,116,6.886,1015,10000000.0,27453418.0,en,1980
17529,True Grit,1969,128,7.3,872,,37659900.0,en,1960
176,Saw,2004,103,7.4,10186,1200000.0,104045735.0,en,2000
17654,District 9,2009,112,7.474,10465,30000000.0,210888950.0,en,2000
